f,real,imag
52.945,0.22559,-0.1629
52.953,0.22026,-0.1612
52.961,0.23907,-0.16331
52.969,0.2418,-0.15758
52.977,0.23845,-0.14888
52.984,0.23096,-0.14536
52.992,0.21795,-0.14296
53,0.22491,-0.14638
53.008,0.21087,-0.14744
53.016,0.21267,-0.15183
53.023,0.22075,-0.15085
53.031,0.21352,-0.13795
53.039,0.21624,-0.1448
53.047,0.21158,-0.1409
53.055,0.22938,-0.13537
53.062,0.2347,-0.13737
53.07,0.23015,-0.14497
53.078,0.22063,-0.13976
53.086,0.2289,-0.14632
53.094,0.20095,-0.15023
53.102,0.21088,-0.15694
53.109,0.227,-0.16484
53.117,0.22769,-0.16837
53.125,0.22948,-0.16733
53.133,0.2351,-0.1717
53.141,0.23441,-0.16829
53.148,0.2058,-0.16121
53.156,0.19912,-0.16183
53.164,0.20388,-0.1674
53.172,0.20877,-0.16575
53.18,0.22252,-0.15619
53.188,0.21709,-0.16887
53.195,0.18939,-0.16814
53.203,0.20509,-0.16469
53.211,0.21083,-0.16474
53.219,0.20943,-0.16643
53.227,0.20768,-0.16965
53.234,0.2366,-0.1773
53.242,0.23991,-0.17152
53.25,0.23062,-0.16845
53.258,0.22177,-0.16146
53.266,0.22464,-0.15328
53.273,0.24286,-0.15344
53.281,0.22781,-0.16016
53.289,0.23228,-0.15733
53.297,0.22196,-0.15302
53.305,0.20624,-0.15046
53.312,0.21016,-0.14585
53.32,0.234,-0.15606
53.328,0.24787,-0.15562
53.336,0.24103,-0.15888
53.344,0.24039,-0.14268
53.352,0.23574,-0.13983
53.359,0.21807,-0.14821
53.367,0.2229,-0.1364
53.375,0.20385,-0.14517
53.383,0.20165,-0.15042
53.391,0.20372,-0.14341
53.398,0.2162,-0.14117
53.406,0.21768,-0.14239
53.414,0.20425,-0.14234
53.422,0.17786,-0.14752
53.43,0.18174,-0.13469
53.438,0.1858,-0.13277
53.445,0.20032,-0.14595
53.453,0.21152,-0.13682
53.461,0.20989,-0.1349
53.469,0.18591,-0.12819
53.477,0.17215,-0.12157
53.484,0.18419,-0.12798
53.492,0.19773,-0.13518
53.5,0.20456,-0.13442
53.508,0.19218,-0.12673
53.516,0.17612,-0.13463
53.523,0.17839,-0.13201
53.531,0.17028,-0.12813
53.539,0.18712,-0.12914
53.547,0.19956,-0.13512
53.555,0.21134,-0.13074
53.562,0.18163,-0.12549
53.57,0.1738,-0.12716
53.578,0.1565,-0.11474
53.586,0.17205,-0.12142
53.594,0.1753,-0.1341
53.602,0.17352,-0.13977
53.609,0.18094,-0.13237
53.617,0.16653,-0.12158
53.625,0.1665,-0.11958
53.633,0.17477,-0.1151
53.641,0.17794,-0.12617
53.648,0.17327,-0.13013
53.656,0.18103,-0.1181
53.664,0.18115,-0.11281
53.672,0.17746,-0.123
53.68,0.16901,-0.12072
53.688,0.16495,-0.1233
53.695,0.16419,-0.11685
53.703,0.17911,-0.11575
53.711,0.18361,-0.10608
53.719,0.18107,-0.10865
53.727,0.17042,-0.11356
53.734,0.15708,-0.10755
53.742,0.1701,-0.095199
53.75,0.17352,-0.062844
53.758,0.17605,-0.031334
53.766,0.16413,-0.047527
53.773,0.17478,-0.079368
53.781,0.1763,-0.08974
53.789,0.17063,-0.10607
53.797,0.17004,-0.10853
53.805,0.16664,-0.092423
53.812,0.15861,-0.1011
53.82,0.15099,-0.10472
53.828,0.15687,-0.10532
53.836,0.15607,-0.10509
53.844,0.1576,-0.10722
53.852,0.1557,-0.10166
53.859,0.13461,-0.10568
53.867,0.14732,-0.10684
53.875,0.15744,-0.10571
53.883,0.14419,-0.10966
53.891,0.16323,-0.10341
53.898,0.17309,-0.10619
53.906,0.16275,-0.091773
53.914,0.16777,-0.095578
53.922,0.16692,-0.10491
53.93,0.15747,-0.10599
53.938,0.16069,-0.099117
53.945,0.16798,-0.10423
53.953,0.15896,-0.098156
53.961,0.14771,-0.095755
53.969,0.16494,-0.094657
53.977,0.17004,-0.10002
53.984,0.1645,-0.097608
53.992,0.16354,-0.094671
54,0.15008,-0.081974
54.008,0.15843,-0.080596
54.016,0.18272,-0.083992
54.023,0.18987,-0.091869
54.031,0.17421,-0.092983
54.039,0.16258,-0.10192
54.047,0.17168,-0.094977
54.055,0.15414,-0.10107
54.062,0.16103,-0.10525
54.07,0.17116,-0.09979
54.078,0.1645,-0.076824
54.086,0.15807,-0.086611
54.094,0.17381,-0.092258
54.102,0.16917,-0.081501
54.109,0.17698,-0.083551
54.117,0.17161,-0.083026
54.125,0.18884,-0.091559
54.133,0.18482,-0.090579
54.141,0.16274,-0.089686
54.148,0.15648,-0.10214
54.156,0.15557,-0.091044
54.164,0.15512,-0.09018
54.172,0.17673,-0.088712
54.18,0.17563,-0.083196
54.188,0.16489,-0.085158
54.195,0.17015,-0.082339
54.203,0.16192,-0.088881
54.211,0.15537,-0.095201
54.219,0.17969,-0.087762
54.227,0.19582,-0.074693
54.234,0.16243,-0.080844
54.242,0.16417,-0.082733
54.25,0.15261,-0.090137
54.258,0.15513,-0.087725
54.266,0.16521,-0.089445
54.273,0.16197,-0.10441
54.281,0.16637,-0.093594
54.289,0.1749,-0.0775
54.297,0.17393,-0.066618
54.305,0.17653,-0.066094
54.312,0.19101,-0.082851
54.32,0.18655,-0.077602
54.328,0.18814,-0.07672
54.336,0.18889,-0.085392
54.344,0.18226,-0.08126
54.352,0.18527,-0.065703
54.359,0.18538,-0.059932
54.367,0.19662,-0.061835
54.375,0.1914,-0.054277
54.383,0.17558,-0.058818
54.391,0.17072,-0.070307
54.398,0.1854,-0.073004
54.406,0.17716,-0.056315
54.414,0.19442,-0.056367
54.422,0.17362,-0.078814
54.43,0.1724,-0.061228
54.438,0.18844,-0.053929
54.445,0.15943,-0.058106
54.453,0.14417,-0.058269
54.461,0.14915,-0.067495
54.469,0.14857,-0.060352
54.477,0.12215,-0.043267
54.484,0.11857,-0.042226
54.492,0.10337,-0.042004
54.5,0.11033,-0.027326
54.508,0.11956,-0.033998
54.516,0.10081,-0.039513
54.523,0.1108,-0.027439
54.531,0.11723,-0.025652
54.539,0.12861,-0.03088
54.547,0.10874,-0.024341
54.555,0.10603,-0.022462
54.562,0.10114,-0.024541
54.57,0.11917,-0.03358
54.578,0.12583,-0.020175
54.586,0.12847,-0.017572
54.594,0.12069,-0.034492
54.602,0.15687,-0.014364
54.609,0.19088,-0.022428
54.617,0.19637,-0.012432
54.625,0.18986,-0.032921
54.633,0.21266,-0.027836
54.641,0.21007,-0.014762
54.648,0.20081,-0.015999
54.656,0.20467,0.005535
54.664,0.21517,-0.024083
54.672,0.20212,-0.043289
54.68,0.20184,-0.043489
54.688,0.17804,-0.034957
54.695,0.18885,-0.054092
54.703,0.20493,-0.076379
54.711,0.17505,-0.038058
54.719,0.16514,-0.02141
54.727,0.18594,-0.047257
54.734,0.21191,-0.038677
54.742,0.21307,-0.04451
54.75,0.20833,-0.028345
54.758,0.18326,-0.02606
54.766,0.18995,-0.036441
54.773,0.18443,-0.050488
54.781,0.19321,-0.043105
54.789,0.19594,-0.036597
54.797,0.2039,-0.044894
54.805,0.19138,-0.054452
54.812,0.18979,-0.021794
54.82,0.19628,0.0099134
54.828,0.18499,-0.041912
54.836,0.17631,-0.042786
54.844,0.19254,-0.044026
54.852,0.21688,-0.044405
54.859,0.20939,-0.039589
54.867,0.1829,-0.04348
54.875,0.13692,-0.05785
54.883,0.16761,-0.047441
54.891,0.20509,-0.0596
54.898,0.17711,-0.065056
54.906,0.1593,-0.048161
54.914,0.15518,-0.030679
54.922,0.13424,-0.060281
54.93,0.14294,-0.049963
54.938,0.13828,-0.05385
54.945,0.12183,-0.039501
54.953,0.12141,-0.014964
54.961,0.15738,-0.028283
54.969,0.13371,-0.030555
54.977,0.15272,-0.00023983
54.984,0.12574,-0.044276
54.992,0.094732,-0.047822
55,0.088978,-0.022786
55.008,0.10045,-0.028953
55.016,0.12661,-0.021503
55.023,0.12312,-0.016181
55.031,0.12091,-0.02885
55.039,0.12176,-0.00065316
55.047,0.12449,-0.012828
55.055,0.13472,0.01158
55.062,0.11625,-0.032683
55.07,0.10447,-0.009197
55.078,0.12465,0.00073011
55.086,0.13553,0.03585
55.094,0.075149,0.044425
55.102,0.057858,0.024986
55.109,0.087253,0.041995
55.117,0.034246,0.036512
55.125,0.010137,0.025669
55.133,0.011013,0.028269
55.141,0.014081,0.021633
55.148,0.034734,0.0052859
55.156,0.068523,0.017388
55.164,0.06933,0.049513
55.172,0.053055,0.041565
55.18,0.097388,0.043539
55.188,0.051308,0.05503
55.195,0.096405,0.057377
55.203,0.11174,0.078163
55.211,0.11834,0.06647
55.219,0.087357,0.071167
55.227,0.065256,0.058324
55.234,0.11707,0.063832
55.242,0.22018,0.058823
55.25,0.23507,0.043481
55.258,0.2276,-0.013078
55.266,0.19027,-0.032072
55.273,0.22387,-0.015959
55.281,0.21919,-0.015928
55.289,0.24914,0.011819
55.297,0.31457,-0.045344
55.305,0.35728,-0.065375
55.312,0.34545,0.028298
55.32,0.35446,0.037866
55.328,0.38129,-0.011578
55.336,0.38463,0.0036297
55.344,0.38415,0.021299
55.352,0.41736,0.056027
55.359,0.451,0.03387
55.367,0.43674,0.046153
55.375,0.3945,0.10084
55.383,0.47214,0.078002
55.391,0.47862,0.049112
55.398,0.46257,0.0087678
55.406,0.46222,0.041358
55.414,0.45393,0.11437
55.422,0.50966,0.15049
55.43,0.46964,0.14639
55.438,0.45341,0.077861
55.445,0.44115,0.088804
55.453,0.42662,0.15926
55.461,0.5016,0.15465
55.469,0.47318,0.058517
55.477,0.50294,0.05972
55.484,0.4581,0.062954
55.492,0.44554,0.10115
55.5,0.49328,0.069187
55.508,0.49629,0.074117
55.516,0.44427,0.059089
55.523,0.43564,-0.013976
55.531,0.40658,-0.0076901
55.539,0.42975,0.025873
55.547,0.3972,-0.017226
55.555,0.35239,-0.053634
55.562,0.37372,-0.11094
55.57,0.33721,-0.059859
55.578,0.28685,-0.089843
55.586,0.3323,-0.060691
55.594,0.3526,-0.07202
55.602,0.38422,0.0079361
55.609,0.42449,0.052733
55.617,0.37942,0.01209
55.625,0.28125,-0.055688
55.633,0.35528,-0.029341
55.641,0.37422,-0.0054728
55.648,0.36543,-0.083365
55.656,0.36643,-0.12259
55.664,0.34244,-0.073502
55.672,0.26303,-0.073103
55.68,0.2711,-0.04843
55.688,0.25215,-0.050803
55.695,0.2514,-0.060058
55.703,0.24069,-0.10096
55.711,0.22694,-0.10246
55.719,0.20502,-0.039344
55.727,0.13889,-0.118
55.734,0.18262,-0.112
55.742,0.1385,-0.089413
55.75,0.10298,-0.089744
55.758,0.10854,-0.11458
55.766,0.12709,-0.10675
55.773,0.1388,-0.10219
55.781,0.16264,-0.053697
55.789,0.16547,-0.10118
55.797,0.082567,-0.096042
55.805,0.020385,-0.047137
55.812,0.0065482,-0.028582
55.82,0.06224,-0.059514
55.828,0.048268,-0.057509
55.836,0.033796,-0.042273
55.844,0.071366,-0.042834
55.852,0.11256,-0.042818
55.859,0.059613,-0.047787
55.867,0.028479,-0.042559
55.875,0.094939,-0.032378
55.883,0.060796,-0.052469
55.891,0.046659,-0.060379
55.898,0.078113,-0.066711
55.906,0.0073636,-0.013549
55.914,0.029356,-0.036809
55.922,0.036447,-0.037283
55.93,0.018481,-0.027568
55.938,0.0025831,-0.013393
55.945,-9.7978e-06,-0.00062843
55.953,0.0024847,-0.016817
55.961,-0.00015357,-0.0046197
55.969,-0.0030997,-0.016104
55.977,0.036531,-0.051757
55.984,0.033677,-0.038635
55.992,3.4686e-05,-0.0013276
56,0.014088,-0.03098
56.008,0.0069908,-0.022763
56.016,-0.0028143,-0.013143
56.023,0.0020273,-0.010334
56.031,0.0040119,-0.015719
56.039,-0.00043787,-0.0050919
56.047,-0.002966,-0.00026057
56.055,-0.016805,-0.017294
56.062,-0.0096315,-0.023222
56.07,-0.0016562,-0.0089086
56.078,-0.021436,-0.026742
56.086,-3.6496e-05,-0.0030766
56.094,-0.0034097,-0.016417
56.102,-0.031542,-0.036936
56.109,-0.018496,-0.026688
56.117,-0.044621,-0.026205
56.125,-0.026547,-0.01329
56.133,-0.038835,-0.031448
56.141,-0.0055029,-0.016755
56.148,-0.011205,-0.024817
56.156,-0.0030813,-0.011058
56.164,-0.0045904,-0.01246
56.172,-0.016323,-0.028161
56.18,-0.047768,-0.048349
56.188,-0.052356,-0.011278
56.195,-0.012795,-0.0051818
56.203,-0.00093463,-0.0067883
56.211,-0.008038,-0.02116
56.219,-0.021181,-0.012355
56.227,0.003815,-0.0023517
56.234,0.00084371,-0.0053426
56.242,0.00029169,-0.003396
56.25,-0.0014421,-0.0068837
56.258,-0.021106,-0.023333
56.266,-0.020894,-0.017596
56.273,0.0014233,-0.0062219
56.281,-0.015007,-0.01256
56.289,-0.050224,-0.023775
56.297,-0.0077658,-0.011264
56.305,-0.008613,-0.0050207
56.312,-0.025303,-0.015143
56.32,-0.020069,-0.010901
56.328,-0.008093,0.0050808
56.336,-0.017692,0.0091458
56.344,0.0034989,-0.010742
56.352,1.6675e-05,-0.0010053
56.359,0.0029927,-0.0028309
56.367,-0.0045528,-0.0059064
56.375,-0.018883,-0.0045049
56.383,-0.034079,-0.0026622
56.391,-0.016469,-0.0045343
56.398,-0.0021984,-0.0081815
56.406,0.0051247,-0.011722
56.414,0.010248,0.000758
56.422,-0.00028491,-0.0012959
56.43,-0.011422,-0.012351
56.438,-0.022403,0.0053559
56.445,0.025657,0.0048906
56.453,0.012825,-0.0078471
56.461,0.0039395,-0.0096653
56.469,0.00065309,-0.0031959
56.477,0.012741,-0.0024132
56.484,-0.010224,0.0037631
56.492,0.0011066,-0.0024813
56.5,0.0051603,-0.0040983
56.508,-0.0033727,-0.0095225
56.516,-0.0029627,-0.0080941
56.523,-0.00053824,-0.0029577
56.531,-0.0017465,-0.0070571
56.539,0.0062748,-0.011965
56.547,0.010077,-0.0033573
56.555,-0.0041415,-0.0025827
56.562,0.00094563,0.002613
56.57,0.0032037,-0.0040906
56.578,0.012558,-0.011615
56.586,0.00014015,-0.0034443
56.594,5.3648e-05,-0.0012398
56.602,0.0035786,-0.0084706
56.609,0.0029457,-2.2113e-05
56.617,0.017766,0.017363
56.625,0.00064234,-0.00055985
56.633,-0.0010412,0.0001839
56.641,0.020249,0.0033184
56.648,0.0065137,-0.0080444
56.656,0.0019459,-0.0053521
56.664,0.013383,0.0016925
56.672,0.015455,0.0049454
56.68,0.0038666,0.00093778
56.688,0.015748,0.004763
56.695,0.028258,-0.0086562
56.703,0.024501,-0.011034
56.711,0.010745,-0.0020399
56.719,0.011344,-0.0049883
56.727,0.028449,0.0036729
56.734,0.029364,0.00741
56.742,0.023936,0.0054305
56.75,0.026124,0.0024958
56.758,0.030415,0.006304
56.766,0.034166,0.010427
56.773,0.024576,0.01343
56.781,0.017535,0.0070696
56.789,0.011815,0.010935
56.797,0.0028669,0.0044532
56.805,0.017909,-0.0051582
56.812,0.032097,-0.0016188
56.82,0.0063002,-0.0017782
56.828,-0.0079457,-0.011072
56.836,0.00029492,-0.0016203
56.844,0.004557,0.0030231
56.852,-0.00048223,0.0026293
56.859,0.0021086,0.0045182
56.867,0.0093596,0.0086586
56.875,-0.00044158,0.0019463
56.883,-0.0090361,0.00036713
56.891,-0.0015276,0.0045297
56.898,-0.00139,0.0051929
56.906,-0.0046887,0.010722
56.914,-0.013539,0.011067
56.922,-0.031343,0.0074395
56.93,-0.036269,0.012137
56.938,-0.018161,0.012821
56.945,-0.014972,0.0092607
56.953,-0.018997,0.015983
56.961,-0.021922,0.012159
56.969,-0.033229,0.011457
56.977,-0.025476,0.019202
56.984,-0.029761,0.011766
56.992,-0.02622,0.010378
57,-0.021804,0.010762
57.008,-0.0098574,0.010362
57.016,-0.0020018,0.0049972
57.023,-0.029458,0.011493
57.031,-0.018123,0.0028219
57.039,-0.0090197,-0.004138
57.047,-0.026618,-0.0037049
57.055,-0.026339,-0.0034509
57.062,-0.018317,7.0841e-05
57.07,-0.0066104,-0.0073887
57.078,-0.0079172,-0.013215
57.086,-0.019687,-0.020921
57.094,-0.018622,-0.024145
57.102,-0.0059066,-0.015425
57.109,-0.0011469,-0.0061896
57.117,-0.0089732,-0.018865
57.125,-0.0020686,-0.0099446
57.133,-0.0067341,-0.01809
57.141,-0.010855,-0.025532
57.148,-0.0082883,-0.022311
57.156,-0.011592,-0.026071
57.164,-0.021789,-0.033937
57.172,-0.023132,-0.035035
57.18,-0.025373,-0.033461
57.188,-0.014786,-0.024905
57.195,-0.016438,-0.029728
57.203,-0.012844,-0.023758
57.211,-0.0083608,-0.021721
57.219,-0.013974,-0.029941
57.227,-0.019827,-0.035784
57.234,-0.013877,-0.02884
57.242,-0.019264,-0.030189
57.25,-0.015889,-0.031483
57.258,-0.02671,-0.033461
57.266,-0.026056,-0.034108
57.273,-0.019128,-0.034056
57.281,-0.023,-0.036547
57.289,-0.032448,-0.037231
57.297,-0.021604,-0.034008
57.305,-0.0037611,-0.015223
57.312,-0.0012976,-0.0095163
57.32,-0.0045288,-0.016164
57.328,-0.0089937,-0.022466
57.336,-0.014939,-0.02791
57.344,-0.0049358,-0.017393
57.352,-0.0048871,-0.017466
57.359,-0.012978,-0.022217
57.367,-0.016024,-0.02806
57.375,-0.0063668,-0.020027
57.383,-0.0091995,-0.022108
57.391,-0.0070277,-0.019056
57.398,-0.0010712,-0.0082097
57.406,-0.0056616,-0.020338
57.414,-0.015285,-0.032355
57.422,-0.016305,-0.034476
57.43,-0.01447,-0.031585
57.438,-0.010217,-0.026598
57.445,-0.0073586,-0.024398
57.453,-0.015121,-0.035113
57.461,-0.025931,-0.043331
57.469,-0.021782,-0.040839
57.477,-0.02067,-0.039773
57.484,-0.022207,-0.036043
57.492,-0.029296,-0.038146
57.5,-0.041006,-0.047854
57.508,-0.028593,-0.043354
57.516,-0.037846,-0.051744
57.523,-0.042141,-0.050997
57.531,-0.025419,-0.038151
57.539,-0.032381,-0.040616
57.547,-0.034206,-0.042109
57.555,-0.045782,-0.044292
57.562,-0.047378,-0.036242
57.57,-0.043835,-0.037013
57.578,-0.042943,-0.030675
57.586,-0.056577,-0.025085
57.594,-0.054741,-0.025605
57.602,-0.027725,-0.017782
57.609,-0.028666,-0.019602
57.617,-0.01263,-0.020626
57.625,-0.018018,-0.024033
57.633,-0.01973,-0.023509
57.641,-0.012735,-0.016588
57.648,-0.040037,-0.0268
57.656,-0.020027,-0.022507
57.664,-0.00081669,-0.0043047
57.672,-0.0024247,-0.0040427
57.68,-0.025413,-0.010806
57.688,-0.012559,-0.01472
57.695,-0.0022141,-0.0059225
57.703,-0.019764,-0.014646
57.711,-0.016574,-0.012374
57.719,-0.00047869,-0.0040365
57.727,0.00091863,-0.0071062
57.734,0.0054314,-0.0094707
57.742,0.00018321,-0.0022383
57.75,0.009051,-0.0060457
57.758,0.015715,0.004719
57.766,-0.0011786,0.0064724
57.773,-0.0054958,0.01326
57.781,0.009359,0.015222
57.789,0.035252,0.029373
57.797,0.032937,0.022672
57.805,0.006979,0.011591
57.812,0.0044824,0.0096688
57.82,0.038246,0.014114
57.828,0.052756,0.0095571
57.836,0.031267,0.021347
57.844,0.024921,0.022109
57.852,0.024699,0.035053
57.859,0.04568,0.030629
57.867,0.046468,0.014864
57.875,0.047421,0.0073468
57.883,0.017624,0.0093083
57.891,0.015987,-0.015868
57.898,0.028354,-0.0097362
57.906,0.0056566,0.0074824
57.914,0.00038365,0.0014814
57.922,-0.00345,0.010625
57.93,-0.0016893,0.0073535
57.938,0.0011317,0.0063705
57.945,6.6064e-05,0.0012543
57.953,-0.00096175,0.0035328
57.961,0.0013265,0.0047334
57.969,-0.015528,0.0080599
57.977,-0.012236,0.011532
57.984,-0.0082825,0.014372
57.992,-0.0043525,0.010051
58,-0.019322,-0.0081928
58.008,-0.024137,0.011512
58.016,-0.03921,0.034114
58.023,-0.017633,0.027664
58.031,-0.032131,0.028706
58.039,-0.080422,0.026832
58.047,-0.089916,0.030295
58.055,-0.07781,0.025368
58.062,-0.089637,0.023966
58.07,-0.12284,0.022517
58.078,-0.14484,-0.00031902
58.086,-0.13308,-0.00019635
58.094,-0.1231,0.018894
58.102,-0.11559,0.022922
58.109,-0.11095,0.028958
58.117,-0.13422,0.047887
58.125,-0.095978,0.059676
58.133,-0.08352,0.069749
58.141,-0.087151,0.053428
58.148,-0.13006,0.052403
58.156,-0.11333,0.070012
58.164,-0.12648,0.067387
58.172,-0.12894,0.061752
58.18,-0.1147,0.064298
58.188,-0.13152,0.063868
58.195,-0.12745,0.049951
58.203,-0.10475,0.063767
58.211,-0.094426,0.079772
58.219,-0.11873,0.082845
58.227,-0.10596,0.076887
58.234,-0.054432,0.0728
58.242,-0.03297,0.058415
58.25,-0.033713,0.052043
58.258,-0.036371,0.062016
58.266,-0.015828,0.0454
58.273,-0.031346,0.057466
58.281,-0.041847,0.061783
58.289,-0.049188,0.0646
58.297,-0.044161,0.065569
58.305,-0.05067,0.072664
58.312,-0.045222,0.073702
58.32,-0.041805,0.06786
58.328,-0.034589,0.063134
58.336,-0.012526,0.041016
58.344,-0.016747,0.046293
58.352,-0.012849,0.038274
58.359,-0.017412,0.043862
58.367,-0.012136,0.039007
58.375,-0.017322,0.045464
58.383,-0.035729,0.057893
58.391,-0.062361,0.072667
58.398,-0.026393,0.053972
58.406,-0.028456,0.053579
58.414,-0.034627,0.062956
58.422,-0.024431,0.051389
58.43,-0.015739,0.041955
58.438,-0.0145,0.042776
58.445,-0.019235,0.047606
58.453,-0.020212,0.044729
58.461,-0.030008,0.049768
58.469,-0.027924,0.055908
58.477,-0.038231,0.063619
58.484,-0.053833,0.07258
58.492,-0.052648,0.065607
58.5,-0.056264,0.065637
58.508,-0.059717,0.065215
58.516,-0.059451,0.069918
58.523,-0.0576,0.070396
58.531,-0.051258,0.064781
58.539,-0.056882,0.069095
58.547,-0.058177,0.066623
58.555,-0.045454,0.067463
58.562,-1.3474e-05,0.0017564
58.57,0.052396,0.094005
58.578,0.097995,0.12914
58.586,0.12698,0.14594
58.594,0.14876,0.15393
58.602,0.15662,0.14809
58.609,0.16222,0.14321
58.617,0.16928,0.13992
58.625,0.16968,0.13535
58.633,0.16574,0.13352
58.641,0.14455,0.12774
58.648,0.094181,0.12659
58.656,0.049836,0.11298
58.664,0.0061733,0.047814
58.672,-0.0062566,0.056597
58.68,-0.018415,0.092517
58.688,-0.02782,0.098841
58.695,-0.042394,0.0926
58.703,-0.083882,0.10178
58.711,-0.1107,0.08663
58.719,-0.11869,0.072875
58.727,-0.13306,0.074332
58.734,-0.13423,0.080748
58.742,-0.14647,0.079211
58.75,-0.14529,0.080355
58.758,-0.13959,0.092955
58.766,-0.13391,0.089766
58.773,-0.13005,0.088636
58.781,-0.14939,0.097606
58.789,-0.1594,0.079244
58.797,-0.15559,0.073079
58.805,-0.13977,0.06937
58.812,-0.1402,0.085134
58.82,-0.13399,0.095208
58.828,-0.12862,0.090585
58.836,-0.12483,0.086969
58.844,-0.14652,0.084289
58.852,-0.16404,0.086413
58.859,-0.1417,0.082669
58.867,-0.13816,0.080272
58.875,-0.15677,0.081557
58.883,-0.13761,0.081337
58.891,-0.13684,0.082956
58.898,-0.11901,0.083193
58.906,-0.11231,0.093308
58.914,-0.10744,0.087989
58.922,-0.12271,0.072267
58.93,-0.11814,0.066998
58.938,-0.11036,0.067751
58.945,-0.12196,0.061927
58.953,-0.11821,0.071268
58.961,-0.10685,0.068712
58.969,-0.1129,0.067249
58.977,-0.10207,0.06966
58.984,-0.095826,0.068886
58.992,-0.094372,0.073589
59,-0.097161,0.075082
59.008,-0.10125,0.075682
59.016,-0.095351,0.079185
59.023,-0.08833,0.07405
59.031,-0.06047,0.068013
59.039,-0.052728,0.065697
59.047,-0.057435,0.077211
59.055,-0.042037,0.076239
59.062,-0.048481,0.082777
59.07,-0.045992,0.07985
59.078,-0.05574,0.084038
59.086,-0.050302,0.08426
59.094,-0.034753,0.079674
59.102,-0.025842,0.074051
59.109,-0.036812,0.08487
59.117,-0.042986,0.088334
59.125,-0.049984,0.089406
59.133,-0.050469,0.076413
59.141,-0.043661,0.073263
59.148,-0.045814,0.071933
59.156,-0.056353,0.085637
59.164,-0.061353,0.075717
59.172,-0.056592,0.069625
59.18,-0.060895,0.078577
59.188,-0.071548,0.085505
59.195,-0.055155,0.083779
59.203,-0.070556,0.095409
59.211,-0.094658,0.099373
59.219,-0.088357,0.084095
59.227,-0.10333,0.084584
59.234,-0.079674,0.079547
59.242,-0.089076,0.080638
59.25,-0.093193,0.10613
59.258,-0.091309,0.10914
59.266,-0.074142,0.098456
59.273,-0.062764,0.089291
59.281,-0.063134,0.088933
59.289,-0.085506,0.10318
59.297,-0.087191,0.11499
59.305,-0.053392,0.085785
59.312,-0.069617,0.088406
59.32,-0.036852,0.077792
59.328,-0.023628,0.064372
59.336,-0.024167,0.057098
59.344,-0.01406,0.046206
59.352,-0.016074,0.051836
59.359,-0.010499,0.044645
59.367,-0.0021692,0.020848
59.375,-0.0017405,0.018595
59.383,-0.0001283,0.0050384
59.391,-0.0053036,0.033048
59.398,-0.0025199,0.020752
59.406,0.00094047,0.013261
59.414,0.010166,0.04454
59.422,0.0058185,0.036356
59.43,0.0089853,0.043014
59.438,0.028368,0.06811
59.445,0.027075,0.069982
59.453,0.036649,0.077635
59.461,0.018981,0.055684
59.469,0.021049,0.059004
59.477,0.08111,0.10716
59.484,0.087122,0.11775
59.492,0.068034,0.10089
59.5,0.086662,0.099398
59.508,0.14267,0.11047
59.516,0.1492,0.10948
59.523,0.13969,0.079711
59.531,0.14203,0.099505
59.539,0.14544,0.11945
59.547,0.15166,0.12662
59.555,0.15361,0.11934
59.562,0.14087,0.1223
59.57,0.15064,0.12696
59.578,0.13745,0.11949
59.586,0.22468,0.11975
59.594,0.26121,0.10222
59.602,0.19787,0.10195
59.609,0.21924,0.13463
59.617,0.24668,0.10588
59.625,0.16843,0.13267
59.633,0.12974,0.12905
59.641,0.19583,0.12815
59.648,0.18724,0.14651
59.656,0.14717,0.17149
59.664,0.18986,0.18735
59.672,0.26978,0.22066
59.68,0.61529,0.22465
59.688,0.97034,0.1924
59.695,1.1125,0.1773
59.703,1.1836,0.13589
59.711,1.1766,0.12479
59.719,1.1454,0.098523
59.727,1.0269,0.12474
59.734,0.82237,0.11454
59.742,0.58912,0.1385
59.75,0.40863,0.14757
59.758,0.36362,0.19473
59.766,0.28997,0.16597
59.773,0.27157,0.15276
59.781,0.28348,0.17966
59.789,0.267,0.19056
59.797,0.26028,0.17838
